score_variant,variant_family,real_candidate,control_candidate,control_type,mean_real_protocol_gauc,mean_control_protocol_gauc,delta_protocol_gauc,delta_protocol_macro_user_auc,delta_event_transfer_gauc,real_beats_control
margin_power0p5_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6776911163588103,0.6370678957294315,0.04062322062937884,0.03250446758480019,0.03433965101090619,True
margin_power0p5_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6776911163588103,0.5997350327022405,0.07795608365656981,0.08349944089838712,0.08172362326035265,True
margin_power0p5_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6780828898760574,0.6041314449820148,0.0739514448940426,0.07107009424196853,0.07318530176923743,True
margin_power0p5_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6780828898760574,0.6381871326690827,0.03989575720697469,0.02832357838172006,0.032215821707357706,True
margin_power0p5_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6780828898760574,0.6004045974649431,0.07767829241111424,0.08007246669313905,0.08151240652138425,True
margin_power0p5_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6789378712044191,0.6061269100565202,0.07281096114789887,0.0666930808913031,0.07307975576119563,True
margin_power0p5_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6789378712044191,0.6396378783558797,0.039299992848539356,0.020779833941442005,0.0301512888413884,True
margin_power0p5_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6789378712044191,0.6053468918007738,0.07359097940364523,0.07189626107029146,0.07723180498217508,True
sqrt_margin_eeg_base0p05,reference_score_family,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6772939977796371,0.5997888292802048,0.07750516849943223,0.07887085264227878,0.08059636522312974,True
sqrt_margin_eeg_base0p05,reference_score_family,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6772939977796371,0.6366148825798872,0.04067911519974987,0.0343683101397978,0.03557770695601259,True
sqrt_margin_eeg_base0p05,reference_score_family,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6772939977796371,0.5974382586040299,0.07985573917560718,0.08668490733756085,0.0848835702416405,True
v2n_eeg_base_0p05,reference_score_family,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6760938781668874,0.5978013817985889,0.07829249636829849,0.07598500469148761,0.08105032271967816,True
v2n_eeg_base_0p05,reference_score_family,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6760938781668874,0.6333373859923992,0.04275649217448818,0.03378666901375482,0.03891150500932572,True
v2n_eeg_base_0p05,reference_score_family,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6760938781668874,0.5952295828889617,0.08086429527792571,0.08398787586073209,0.08715500681760746,True
