phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,history_floor,history_cap,position_floor,position_cap,context_std_floor,context_std_ref,context_count_floor,context_count_ref,fallback_base_weight,mean_reliability,std_reliability,min_reliability,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8859088891535593,0.08397040220912645,0.7,0.7290969899665551,0.7580127808699239,0.7290969899665551,0.7802197485054628,598,35,28,0.7278333441020008,0.7211223201401775,0.587296077750781,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8942394209845437,0.09907556414557682,0.578125,0.7307692307692307,0.7590048443619873,0.7307692307692307,0.7810133992991136,598,35,28,0.7535714285714286,0.7516830292723152,0.5922943422422771,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8988865267600571,0.06815979852392326,0.69825,0.717391304347826,0.7329730983302413,0.717391304347826,0.7601880024737168,598,35,28,0.7221596562641339,0.7137107683982685,0.5889621659146129,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8615802874302355,0.08657706781170176,0.6075,0.7140468227424749,0.747427701266987,0.7140468227424749,0.7521393527107814,598,35,28,0.6986185953350132,0.6905491780045351,0.5835473793821591,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8395494972916234,0.08051222783418885,0.598749375,0.7107023411371237,0.7294146627182341,0.7107023411371237,0.7377289218717791,598,35,28,0.6998315780405332,0.6911444160997731,0.5864977438389448,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8395494972916234,0.08051222783418885,0.598749375,0.7107023411371237,0.7275793452579167,0.7107023411371237,0.7362606679035252,598,35,28,0.6982312463655747,0.6890610827664398,0.5867754251995836,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8510691136709125,0.10214712400965362,0.538234375,0.7157190635451505,0.7250266697588128,0.7157190635451505,0.7377594310451454,598,35,28,0.7432693674484718,0.7401814703153992,0.5918431100312391,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6763698630136986,0.6605540293040294,0.6763698630136986,0.6517261904761906,584,30,26,0.6387502254689756,0.6369408369408369,0.5953939133855451,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.6558219178082192,0.6324379324379324,0.6558219178082192,0.6244488536155203,584,30,26,0.6164830221861473,0.6131565194065194,0.5955011980116582,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.6523972602739726,0.632010582010582,0.6523972602739726,0.625189594356261,584,30,26,0.6143601190476191,0.6106395918895919,0.5948217287129421,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.6455479452054794,0.6302553927553928,0.6455479452054794,0.6308906525573192,584,30,26,0.6484434749278499,0.6440922503422504,0.6049780066516468,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9152502416410145,0.07355240875912399,0.7,0.6763698630136986,0.6605540293040294,0.6763698630136986,0.6517261904761905,584,30,26,0.6625767721861473,0.6614115051615053,0.5860959124557451,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8578616526069901,0.07059576858847848,0.7,0.6763698630136986,0.6605540293040294,0.6763698630136986,0.6517261904761905,584,30,26,0.6607191332972584,0.6597021034521036,0.584486643064049,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8889737613036719,0.08585385403981073,0.578125,0.6746575342465754,0.6589514652014652,0.6746575342465754,0.6503373015873015,584,30,26,0.6673423971861472,0.6660589410589411,0.5948217287129421,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.9005420882462887,0.06159933964835359,0.72975,0.660958904109589,0.6446174196174197,0.660958904109589,0.6368562610229277,584,30,26,0.6495745400432901,0.6475734913234914,0.5852376354468405,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8556377957023223,0.08218194172129524,0.6075,0.648972602739726,0.63365638990639,0.648972602739726,0.6273567019400353,584,30,26,0.6521165900072151,0.6483097920597921,0.5994707291778422,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8471056495548478,0.07438047800330984,0.625760625,0.6472602739726028,0.6249567562067563,0.6472602739726028,0.6179651675485008,584,30,26,0.6423770066738818,0.6381602194102195,0.596359475020563,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8471056495548478,0.07438047800330984,0.625760625,0.6472602739726028,0.6295965608465609,0.6472602739726028,0.6238381834215169,584,30,26,0.6427589511183261,0.6379465441965443,0.5978972213281837,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8617083505593048,0.08777741493107746,0.5625156250000001,0.6643835616438356,0.649425111925112,0.6643835616438356,0.6410229276895943,584,30,26,0.6602863455988456,0.6588982776482778,0.5955727210957337,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6601941747572816,0.6723799103170557,0.6601941747572816,0.6746566693888122,618,28,24,0.6744133585916803,0.6863708320999988,0.564161722698308,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.656957928802589,0.6707000161371615,0.656957928802589,0.6732167600917601,618,28,24,0.6729870071653289,0.6852464934756601,0.559693840181645,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.6650485436893204,0.6798325117279904,0.6650485436893204,0.6825327086934231,618,28,24,0.6814840656623873,0.6933373223998224,0.552955394418809,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6650485436893204,0.6720735874068886,0.6650485436893204,0.6740270741163599,618,28,24,0.650156554789422,0.6655260750052417,0.5610122317439391,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8614295969367114,0.0655766175180377,0.7,0.6537216828478964,0.6670211140207593,0.6537216828478964,0.6708074630396059,618,28,24,0.6643220610003827,0.6765174370382704,0.5642715886618325,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8155485644617989,0.06369473332824992,0.7,0.6537216828478964,0.6656074235445688,0.6537216828478964,0.6695957283457284,618,28,24,0.6621991838775056,0.6740620798954131,0.5647842964916137,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8548185425634469,0.07634472943235904,0.578125,0.6537216828478964,0.6670211140207593,0.6537216828478964,0.6708074630396059,618,28,24,0.656552053230375,0.6703445975320976,0.557643008862521,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8704898250040379,0.0560117319740913,0.715125,0.6553398058252428,0.6722076134780921,0.6553398058252428,0.6752530340030339,618,28,24,0.6697594654762488,0.681981714273381,0.5598037061451695,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8230998109800142,0.07817299228571836,0.6422281780131679,0.6715210355987055,0.6776673550346474,0.6715210355987055,0.678926159819017,618,28,24,0.6658545320258606,0.6799112076195408,0.5645279425767231,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8253290629177392,0.07153539143235095,0.6507637500000001,0.6812297734627831,0.6892992994790917,0.6812297734627831,0.6881523502952075,618,28,24,0.6828014739728027,0.6962284474784474,0.5598769501208526,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8253290629177392,0.07153539143235095,0.6507637500000001,0.6747572815533981,0.6876796922344844,0.6747572815533981,0.6867641155141155,618,28,24,0.6819299096396999,0.6953804451721118,0.5620010254156595,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8416254456507107,0.08011680742813729,0.5512421875,0.6553398058252428,0.6722076134780921,0.6553398058252428,0.6752530340030339,618,28,24,0.6629607086774919,0.6765804797054797,0.552955394418809,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.7073578595317725,0.7133733396233397,0.7073578595317725,0.7409672919672919,598,35,28,0.7017423703990868,0.6982968288325432,0.5851440472058314,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.7073578595317725,0.7168228861086003,0.7073578595317725,0.7385681989967705,598,35,28,0.7131341129848592,0.7122663067752353,0.5871919472405415,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.705685618729097,0.717924076584791,0.705685618729097,0.7416316910602626,598,35,28,0.7083649932157394,0.7091078085274515,0.5880597014925373,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.697324414715719,0.7100740198954486,0.697324414715719,0.7198754552325982,598,35,28,0.6578321595485774,0.6441039433450149,0.5825407844498438,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9421822867112329,0.07033046812222951,0.7,0.7090301003344481,0.7163495300995301,0.7090301003344481,0.7433482443482444,598,35,28,0.7041671512567036,0.6967052755445613,0.5921902117320376,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8954311101136541,0.08171849113826235,0.7,0.7090301003344481,0.7163495300995301,0.7090301003344481,0.7433482443482444,598,35,28,0.6829517994443368,0.6782103775853778,0.5822283929191253,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.9008453747795471,0.0975599242133465,0.578125,0.7090301003344481,0.7163495300995301,0.7090301003344481,0.7433482443482444,598,35,28,0.7252355107578988,0.7230464938500655,0.5964942728219368,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.9053496953612906,0.06305517590237672,0.69825,0.7090301003344481,0.7121311889169034,0.7090301003344481,0.7342348656634371,598,35,28,0.7121531950636428,0.7079506373256376,0.5930579659840334,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8680889718893382,0.08639972380482959,0.6075,0.7006688963210702,0.7124053691017977,0.7006688963210702,0.7217405345976775,598,35,28,0.6915895630074733,0.6829361428915001,0.5884415133634155,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8457923283337899,0.07912859836439104,0.598749375,0.6989966555183946,0.7109767976732263,0.6989966555183946,0.7205976774548204,598,35,28,0.6942997135534449,0.6870154564350992,0.590628254078445,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8457923283337899,0.07912859836439104,0.598749375,0.7023411371237458,0.713298226244655,0.7023411371237458,0.7224548203119633,598,35,28,0.6964638926579225,0.6893368850065279,0.5913918778202013,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8573297786141585,0.10056714304525423,0.538234375,0.7073578595317725,0.7083514270121415,0.7073578595317725,0.7187110561396276,598,35,28,0.7230131808490018,0.7203804842644129,0.5963554321416176,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6763698630136986,0.6565358252858253,0.6763698630136986,0.6295929533429533,584,30,26,0.6225756448412698,0.6234819347319346,0.6015091370739907,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.6575342465753424,0.6253417878417877,0.6575342465753424,0.6014999198332532,584,30,26,0.6001618867243868,0.5984262034262033,0.6036190680542145,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.6523972602739726,0.6205875143375142,0.6523972602739726,0.6027499198332532,584,30,26,0.5976482458513709,0.5952134439634439,0.6051210528197976,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.6404109589041096,0.6150675713175713,0.6404109589041096,0.5994077681577682,584,30,26,0.6167878562409814,0.6129778554778554,0.6120587919751099,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9299261317041148,0.07437914603796246,0.7,0.6763698630136986,0.6565358252858253,0.6763698630136986,0.6295929533429533,584,30,26,0.6463299287518037,0.647340021090021,0.5939634517040374,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8735882088610275,0.07479994637888251,0.7,0.6746575342465754,0.6543990731490731,0.6746575342465754,0.6272120009620009,584,30,26,0.6387265512265513,0.64007992007992,0.5926402746486428,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.9009352095603728,0.08943579695817519,0.578125,0.6746575342465754,0.6543990731490731,0.6746575342465754,0.6272120009620009,584,30,26,0.6584471951659452,0.6588736263736263,0.6061581375388907,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.9123674785333254,0.06191404564084543,0.72975,0.6712328767123288,0.6446615884115884,0.6712328767123288,0.6187728475228476,584,30,26,0.6315597943722944,0.6306678044178045,0.5957157672638845,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8663284081885739,0.0772011328495438,0.6075,0.6386986301369864,0.610794067044067,0.6386986301369864,0.5938522126022127,584,30,26,0.6203964871933623,0.6151909201909201,0.609019060901906,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8578150510900567,0.0702213710280902,0.625760625,0.6386986301369864,0.6102954915454915,0.6386986301369864,0.5936185265351932,584,30,26,0.6211887851731601,0.6163094775594775,0.6052998605299861,26
