phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,base_weight,history_floor,history_cap,agreement_gamma,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7107023411371237,0.7230717794110652,0.7107023411371237,0.7455361781076068,598,35,28,0.6988586289332558,0.6975162337662336,0.6718153418951753,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7157190635451505,0.7252212503105361,0.7157190635451505,0.7500335326049612,598,35,28,0.70079785057397,0.6987751666323095,0.6703575147518223,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7123745819397993,0.7212033931676788,0.7123745819397993,0.7426525802240089,598,35,28,0.7070632766901424,0.7065669879062735,0.6088510933703575,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7123745819397993,0.7176319645962502,0.7123745819397993,0.7397954373668659,598,35,28,0.7054237470655381,0.7045918796811653,0.6091981950711558,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7140468227424749,0.7250724407867264,0.7140468227424749,0.7493192468906755,598,35,28,0.7078570351704679,0.7075365689204974,0.6075321069073238,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6352739726027398,0.628180846930847,0.6352739726027398,0.6211562049062049,584,30,26,0.6068454635642136,0.605826812076812,0.6148839537960876,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6352739726027398,0.628180846930847,0.6352739726027398,0.6211562049062049,584,30,26,0.6259320887445888,0.625185508935509,0.5923005399992848,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6268987956487956,0.6335616438356164,0.6200450937950938,584,30,26,0.6241593952922078,0.623560051060051,0.5940886171011694,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6196898009398009,0.6267123287671232,0.6067867163700497,584,30,26,0.6159851866883117,0.6141701816701816,0.5863104817079713,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.625,0.6178939116439116,0.625,0.6052302789802791,584,30,26,0.6154880275974026,0.6127489177489177,0.5877409433894789,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421232876712328,0.636445498945499,0.6421232876712328,0.6250120250120249,584,30,26,0.6123848980880231,0.6120691808191807,0.6198190465972893,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6352739726027398,0.6326196951196951,0.6352739726027398,0.621696328362995,584,30,26,0.6089101957070707,0.6096170033670034,0.6232879161749455,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6318493150684932,0.6263493450993451,0.6318493150684932,0.6144101731601732,584,30,26,0.6050795905483406,0.6039953102453102,0.6168866001501985,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6650485436893204,0.6713349040474298,0.6650485436893204,0.6530564508243079,618,28,24,0.6761234297947585,0.6767448716407051,0.5664689079323226,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6650485436893204,0.6713349040474298,0.6650485436893204,0.6530564508243079,618,28,24,0.6665371827085114,0.6687008901592235,0.6174284040137699,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6650485436893204,0.6713349040474298,0.6650485436893204,0.6530564508243079,618,28,24,0.6654008190721478,0.6676592234925569,0.6191496374423203,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6634304207119741,0.68336921777292,0.6634304207119741,0.6642469270147842,618,28,24,0.6701155487868775,0.6816936150269485,0.6059474108254597,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6601941747572816,0.6815228386045594,0.6601941747572816,0.6634352387030958,618,28,24,0.6675207950557601,0.6791428093511427,0.6061671427525085,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6521035598705501,0.6705513126388384,0.6521035598705501,0.6467300391407534,618,28,24,0.6614991263592662,0.6739473913432247,0.5700944847286311,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6407766990291263,0.6625384458759717,0.6407766990291263,0.6398618676297249,618,28,24,0.6524272638783128,0.6657857150565484,0.5753680509778071,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6682847896440129,0.6916708290157078,0.6682847896440129,0.6722379439343725,618,28,24,0.6843122495220397,0.6939843913802247,0.5693620449718011,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7307692307692307,0.746295093795094,0.7307692307692307,0.7736233766233767,598,35,28,0.7307001787598801,0.7307081658420944,0.5819507115584868,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7307692307692307,0.746295093795094,0.7307692307692307,0.7736233766233767,598,35,28,0.7212423811677544,0.7198586631622346,0.6682401943769525,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7307692307692307,0.746295093795094,0.7307692307692307,0.7736233766233767,598,35,28,0.7227218883935302,0.7213751030715316,0.6680492884415133,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7274247491638796,0.7367571119356834,0.7274247491638796,0.7612310863739435,598,35,28,0.7161959682108936,0.7146237244897959,0.6723707046164527,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7290969899665551,0.7382423727066584,0.7290969899665551,0.7624192949907236,598,35,28,0.7121921776399388,0.7096782879818594,0.6696633113502256,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7274247491638796,0.7335947385947386,0.7274247491638796,0.7577243867243867,598,35,28,0.720566108849691,0.7204841785198929,0.5830267268309615,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7324414715719063,0.7383871683871684,0.7324414715719063,0.7578037518037519,598,35,28,0.7208867997673968,0.7217584003298291,0.583963901423117,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7307692307692307,0.756751443001443,0.7307692307692307,0.7811948051948052,598,35,28,0.7299432491223535,0.7292632962275821,0.5834432488719195,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6235093610093612,0.6386986301369864,0.6144620811287478,584,30,26,0.6050869182900434,0.6018482443482444,0.6036190680542144,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6235093610093612,0.6386986301369864,0.6144620811287478,584,30,26,0.6224659541847043,0.619545547045547,0.5926581554196617,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6235093610093612,0.6386986301369864,0.6144620811287478,584,30,26,0.6265786773989899,0.6240098327598328,0.5947502056288667,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6207875457875459,0.6386986301369864,0.6102513227513227,584,30,26,0.6222773493867244,0.6186804861804862,0.5847369738583128,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6352739726027398,0.6182234432234434,0.6352739726027398,0.6020767195767196,584,30,26,0.6195690160533911,0.6161163836163837,0.5866680971283481,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6159976597476599,0.6386986301369864,0.6061000881834215,584,30,26,0.6003309884559884,0.5969818144818144,0.6085183993133784,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6318493150684932,0.6110653235653236,0.6318493150684932,0.6018253968253968,584,30,26,0.5992074765512265,0.596010101010101,0.6128455458999392,26
